C[C@@](Cc1ccc(CC(=O)O)cc1)(NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1cccc(N)c1)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL3143003
NC(=O)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1cccc(N)c1)C(N)=O,CHEMBL3143006
CC(C)(NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)c(N)c1)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL2372813
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@@H](N)Cc2ccc(OP(=O)(O)O)c(N)c2)CCCC1)C(N)=O,CHEMBL2372811
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(OCC(=O)O)c(C(=O)O)c2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL332671
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(C(F)(F)C(=O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL168417
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(C(=O)O)c(O)c2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL433919
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(OC(C(=O)O)C(=O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL171244
NC(=O)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1cccc(N)c1)C(N)=O,CHEMBL3142993
CC[C@H](C)[C@H](NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)c(N)c1)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL2372812
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@@H](N)Cc2ccc(OP(=O)(O)O)c(N)c2)CCCCC1)C(N)=O,CHEMBL3144403
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@@H](N)Cc2ccc(OP(=O)(O)O)c(N)c2)CCCCC1)C(N)=O,CHEMBL3144403
NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)[C@@H](CC(=O)O)[C@@H](c2ccc(C(C(=O)[O-])C(=O)[O-])cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O.[Na+].[Na+],CHEMBL70024
NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)[C@@H](CC(=O)O)[C@@H](c2ccc(C(C(=O)[O-])C(=O)[O-])cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O.[Na+].[Na+],CHEMBL70024
NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)[C@@H](CC(=O)O)[C@@H](c2ccc(CP(=O)(O)O)cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O,CHEMBL306657
NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)[C@@H](CC(=O)O)[C@@H](c2ccc(CP(=O)(O)O)cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O,CHEMBL306657
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(C(C(=O)O)C(=O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL303150
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(CP(=O)(O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL55627
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(CP(=O)(O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL55627
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(C(C(=O)O)C(=O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1ccc2ccccc2c1,CHEMBL288116
NC(=O)[C@H]1CCC=CC1NC(=O)C1(NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)OCc2cccc(N)c2)CCCCC1,CHEMBL1160046
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@@H](CC(=O)O)Cc2ccc(CP(=O)(O)O)cc2)CCCCC1)C(=O)NCCNc1ccc([N+](=O)[O-])c2nonc12,CHEMBL362853
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(CC(=O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL355066
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(=O)NCCCc2cccc3ccccc23)CCCCC1,CHEMBL117807
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(C(C(=O)O)C(=O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL303150
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(CC(=O)O)cc2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL355066
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(NC(=O)C(=O)O)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL263328
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(CC(=O)O)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL193015
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(CP(=O)(O)Cc4ccccc4)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL193281
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(CP(C)(=O)O)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL424823
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(C(C(=O)O)C(=O)O)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL191728
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(CP(=O)(O)O)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL349373
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL203579
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL204668
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)CCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL203512
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL205022
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL381980
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)CCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL383709
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL203761
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL202731
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL204237
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL262988
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(C(=O)O)c2)NC1=O,CHEMBL381546
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC1=O,CHEMBL437126
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL203840
COc1cc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C3(CCCCC3)NC2=O)ccc1O,CHEMBL438786
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(O)c2)NC1=O,CHEMBL409145
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL264656
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(C(=O)O)c2)NC1=O,CHEMBL382348
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC1=O,CHEMBL424855
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL425761
COc1cc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C3(CCCCC3)NC2=O)ccc1O,CHEMBL381813
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(O)c2)NC1=O,CHEMBL410470
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL379915
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(C(=O)O)c2)NC1=O,CHEMBL263566
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC1=O,CHEMBL381812
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL380964
COc1cc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C3(CCCCC3)NC2=O)ccc1O,CHEMBL438199
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)c(O)c2)NC1=O,CHEMBL381327
CCC(C)/C=C(C)/C=C/c1cc2c(cn1)=C(OC)[C@@](C)(OC(C)=O)C(=O)C=2Cl,CHEMBL487793
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S@@+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL1627243
CC(C)C[C@H](NC(=O)[C@](C)(CCCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccc(O)c(N)c1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(N)=O)CCCCC1,CHEMBL500357
CC(C)C[C@H](NC(=O)[C@@](C)(CCCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccc(O)c(N)c1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(N)=O)CCCCC1,CHEMBL499251
CC(C)C[C@H](NC(=O)[C@](C)(CCCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(N)=O)CCCCC1,CHEMBL461032
CC(C)C[C@H](NC(=O)[C@@](C)(CCCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(N)=O)CCCCC1,CHEMBL448312
CC(C)C[C@H](NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccc(O)c(N)c1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(N)=O)CCCCC1,CHEMBL444948
CC(C)C[C@H](NC(=O)[C@H](CCCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccc(O)c(N)c1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(N)=O)CCCCC1,CHEMBL462230
C[C@@](CCC(=O)O)(NC(=O)[C@H](Cc1ccc(O)c(CCC(=O)O)c1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL448041
C[C@@](CCC(=O)O)(NC(=O)[C@@H](N)Cc1ccc(O)c(CCO)c1)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL489405
CC(C)C[C@H](NC(=O)[C@H](CCCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccc(O)c(CCC(=O)O)c1)C(=O)N[C@@](C)(CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL445342
CC(C)C[C@H](NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccc(O)c(N)c1)C(=O)N[C@@](C)(CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL508925
CC(C)C[C@H](NC(=O)[C@@H](N)CC(C(=O)O)C(=O)O)C(=O)N[C@@H](Cc1ccc(O)c(N)c1)C(=O)N[C@@](C)(CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL507364
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)C[S@@+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CCCC(=O)O)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL1627266
CC(C)C[C@@H]1NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CCCC(=O)O)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL452659
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S@@+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CCC(=O)O)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL1627272
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CCC(=O)O)NC(=O)[C@H](Cc2ccc(O)c(N)c2)NC1=O,CHEMBL502730
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S@@+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@](C)(CCC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL1627271
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@](C)(CCC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL450367
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S@@+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CCCC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL1627245
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CCCC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL455745
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S@@+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CCC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL1627242
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CCC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL501412
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)C[S@@+]([O-])C[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL1627260
CC(C)C[C@@H]1NC(=O)[C@H](CCCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@](C)(CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL501397
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CO)c1nc(Cc2ccc(C(F)(F)F)cc2)no1,CHEMBL334979
CSCC[C@@H]1NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,CHEMBL444114
Cc1ccc(OC(C)(C)C(=O)N[C@@H](Cc2ccc(OP(=O)(O)O)cc2)C(=O)N[C@@](C)(Cc2ccc(OP(=O)(O)O)cc2)C(=O)N[C@@H](CC(N)=O)C(N)=O)c(/N=N/c2ccccc2)c1,CHEMBL582892
NC(=O)CNc1nc(Nc2ccc(OP(=O)([O-])[O-])cc2)nc(-c2ccccc2Oc2ccc(OP(=O)([O-])[O-])cc2)n1.[Na+].[Na+].[Na+].[Na+],CHEMBL573405
O=C(O)C[C@H](NC(=O)C1(NC(=O)[C@@H](CC(=O)O)Cc2ccc(CP(=O)(O)O)cc2)CCCCC1)C(=O)NCCCc1cccc2ccccc12,CHEMBL1672710
CCCC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NCCN1CCNC1=O,CHEMBL1672702
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC1(CCN2CCCNC2=O)CCCCC1,CHEMBL1672709
CC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NCCCN1CCCNC1=O,CHEMBL1672708
CCCC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NCCCN1CCCNC1=O,CHEMBL1672701
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NCCCN1CCCNC1=O,CHEMBL1672697
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(CP(=O)(O)O)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL349373
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(CP(=O)(O)O)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL349373
Cc1ccc2c(ccn2C[C@@H]2C/C=C/[C@H](c3ccc(CP(=O)(O)O)cc3)[C@H](CC(=O)O)C(=O)NC3(CCCCC3)C(=O)N[C@@H](CC(N)=O)C(=O)NC2)c1,CHEMBL349373
CC1(C)N=C(N)N=C(N)N1c1cccc(/C=C/C=C/c2cccc([N+](=O)[O-])c2)c1.Cl,CHEMBL2396935
CC1(C)N=C(N)N=C(N)N1c1cccc(CCCCc2cccc(N)c2)c1.Cl,CHEMBL2396934
O=C(Nc1nonc1-c1ccc(Cl)cc1)c1ccc(C(F)(F)F)cc1,CHEMBL3218348
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1cccc(N)c1)C(=O)N[C@@H](CC(N)=O)C(N)=O,CHEMBL327037
C[C@](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1cccc(N)c1)(C(=O)N[C@@H](CC(N)=O)C(N)=O)c1ccc(OP(=O)(O)O)cc1,CHEMBL3360189
NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)OCc2cccc(N)c2)CCCCC1)C(N)=O,CHEMBL77689
